book_id,warehouse_id,stock_count,last_updated
5190,4,135,2024-12-03 00:00:00
5191,2,11,2024-12-25 00:00:00
5191,8,186,2024-12-29 00:00:00
5191,4,119,2024-12-31 00:00:00
5191,3,165,2024-11-16 00:00:00
5192,4,142,2024-06-28 00:00:00
5192,6,103,2024-12-23 00:00:00
5192,3,167,2024-11-18 00:00:00
5192,5,140,2024-11-30 00:00:00
5192,8,19,2024-07-19 00:00:00
5193,3,4,2024-10-10 00:00:00
5193,8,196,2024-10-25 00:00:00
5193,5,72,2024-12-24 00:00:00
5193,2,40,2024-07-15 00:00:00
5194,2,30,2024-10-27 00:00:00
5194,4,128,2024-11-11 00:00:00
5195,5,108,2024-11-18 00:00:00
5195,8,200,2024-11-24 00:00:00
5195,2,0,2024-11-20 00:00:00
5195,4,120,2024-11-29 00:00:00
5196,2,91,2024-12-14 00:00:00
5196,3,177,2024-10-29 00:00:00
5196,8,38,2024-12-16 00:00:00
5196,4,55,2024-12-21 00:00:00
5197,1,132,2024-11-11 00:00:00
5197,5,63,2024-12-09 00:00:00
5197,2,133,2024-07-31 00:00:00
5197,6,50,2024-11-27 00:00:00
5198,2,42,2024-12-01 00:00:00
5198,4,109,2024-10-16 00:00:00
5199,1,161,2024-12-22 00:00:00
5199,5,130,2024-10-31 00:00:00
5199,8,115,2024-10-23 00:00:00
5199,4,175,2024-12-24 00:00:00
5200,3,5,2024-11-27 00:00:00
5201,5,136,2024-08-22 00:00:00
5202,8,66,2024-10-27 00:00:00
5202,3,82,2024-11-29 00:00:00
5202,5,155,2024-06-24 00:00:00
5202,7,10,2024-03-05 00:00:00
5203,1,159,2024-04-30 00:00:00
5204,3,200,2024-09-10 00:00:00
5204,4,100,2024-12-01 00:00:00
5204,5,195,2024-12-05 00:00:00
5204,7,46,2024-12-07 00:00:00
5204,6,190,2024-09-27 00:00:00
5205,6,125,2024-12-18 00:00:00
5205,2,9,2024-09-25 00:00:00
5205,5,148,2024-11-29 00:00:00
5205,7,36,2024-09-16 00:00:00
5206,5,38,2024-10-29 00:00:00
5207,6,133,2024-08-14 00:00:00
5207,1,72,2023-12-03 00:00:00
5208,5,198,2024-12-18 00:00:00
5208,3,59,2024-11-27 00:00:00
5209,4,50,2024-12-01 00:00:00
5209,6,30,2024-11-18 00:00:00
5209,1,70,2024-12-11 00:00:00
5210,4,86,2024-12-06 00:00:00
5210,6,65,2024-12-06 00:00:00
5210,5,131,2024-11-04 00:00:00
5211,4,176,2024-12-30 00:00:00
5212,8,34,2024-12-01 00:00:00
5213,8,111,2024-12-19 00:00:00
5213,7,6,2024-12-02 00:00:00
5213,2,13,2024-12-06 00:00:00
5214,2,80,2024-12-25 00:00:00
5214,5,143,2024-12-05 00:00:00
5215,1,108,2024-12-12 00:00:00
5215,4,49,2024-12-12 00:00:00
5215,8,53,2024-10-17 00:00:00
5215,3,11,2024-12-08 00:00:00
5216,4,113,2024-10-30 00:00:00
5216,8,131,2024-12-16 00:00:00
5216,1,184,2024-12-02 00:00:00
5217,6,166,2024-11-30 00:00:00
5217,1,121,2024-12-09 00:00:00
5217,3,162,2024-10-15 00:00:00
5217,4,188,2024-12-18 00:00:00
5217,2,86,2024-12-23 00:00:00
5218,8,70,2024-11-21 00:00:00
5219,6,159,2024-10-27 00:00:00
5219,2,135,2024-11-15 00:00:00
5220,5,72,2024-12-10 00:00:00
5220,3,58,2024-11-10 00:00:00
5220,4,35,2024-08-18 00:00:00
5221,5,111,2024-09-08 00:00:00
5221,1,62,2024-12-29 00:00:00
5221,3,81,2024-09-21 00:00:00
5221,7,56,2024-11-19 00:00:00
5222,1,140,2024-09-30 00:00:00
5223,1,53,2024-12-22 00:00:00
5223,8,146,2024-10-15 00:00:00
5224,8,54,2024-09-11 00:00:00
5224,4,121,2024-12-15 00:00:00
5225,1,106,2024-10-16 00:00:00
5225,7,62,2024-10-31 00:00:00
5225,8,170,2024-09-29 00:00:00
5225,2,9,2024-12-24 00:00:00
5225,5,103,2024-12-03 00:00:00
5226,2,109,2024-09-15 00:00:00
5226,1,100,2024-09-18 00:00:00
5227,6,37,2024-10-21 00:00:00
5227,3,124,2024-09-30 00:00:00
5227,7,49,2024-10-14 00:00:00
5227,8,27,2024-12-15 00:00:00
5228,2,168,2024-11-02 00:00:00
5229,6,46,2024-12-29 00:00:00
5229,7,77,2024-12-05 00:00:00
5229,1,103,2024-06-22 00:00:00
5229,3,144,2024-10-20 00:00:00
5230,8,177,2024-11-17 00:00:00
5231,4,4,2024-12-13 00:00:00
5231,6,85,2024-11-02 00:00:00
5231,3,191,2024-08-16 00:00:00
5232,5,134,2024-08-05 00:00:00
5232,3,119,2024-08-28 00:00:00
5233,5,189,2024-12-04 00:00:00
5233,8,83,2024-11-10 00:00:00
5234,3,80,2024-09-16 00:00:00
5234,2,38,2024-08-06 00:00:00
5234,1,108,2024-06-28 00:00:00
5235,4,174,2024-11-24 00:00:00
5235,3,109,2024-12-31 00:00:00
5235,5,157,2024-12-26 00:00:00
5236,1,130,2024-12-24 00:00:00
5236,5,41,2024-12-29 00:00:00
5237,1,102,2024-08-16 00:00:00
5237,7,184,2024-11-09 00:00:00
5237,6,112,2024-10-19 00:00:00
5237,2,142,2024-08-01 00:00:00
5238,5,132,2024-12-07 00:00:00
5238,7,36,2024-11-04 00:00:00
5238,3,75,2024-05-22 00:00:00
5239,1,59,2024-12-07 00:00:00
5239,3,171,2024-12-06 00:00:00
5239,4,18,2024-11-11 00:00:00
5240,2,137,2024-10-14 00:00:00
5240,1,79,2024-10-02 00:00:00
5240,8,28,2024-08-23 00:00:00
5240,4,196,2024-12-06 00:00:00
5241,2,161,2024-12-21 00:00:00
5241,8,72,2024-10-04 00:00:00
5241,7,167,2023-11-16 00:00:00
5242,1,114,2024-11-27 00:00:00
5242,3,132,2024-12-08 00:00:00
5242,6,124,2024-07-31 00:00:00
5243,3,145,2024-11-14 00:00:00
5243,7,52,2024-10-19 00:00:00
5243,8,136,2024-11-25 00:00:00
5244,5,16,2024-11-01 00:00:00
5244,7,197,2024-09-12 00:00:00
5244,1,147,2024-12-10 00:00:00
5245,5,51,2024-07-31 00:00:00
5245,8,38,2024-07-21 00:00:00
5245,4,75,2024-10-10 00:00:00
5246,5,195,2024-10-28 00:00:00
5246,7,159,2024-07-02 00:00:00
5247,6,198,2024-08-23 00:00:00
5247,3,39,2024-09-30 00:00:00
5247,5,89,2024-11-20 00:00:00
5247,4,160,2024-09-02 00:00:00
5248,7,4,2024-10-14 00:00:00
5248,2,52,2024-09-06 00:00:00
5249,6,85,2024-11-19 00:00:00
5249,7,159,2024-12-01 00:00:00
5250,6,141,2024-12-31 00:00:00
5250,8,15,2024-12-13 00:00:00
5250,3,189,2024-12-18 00:00:00
5250,4,97,2024-12-21 00:00:00
5250,1,31,2024-11-10 00:00:00
5251,1,33,2024-12-28 00:00:00
5251,2,174,2024-12-08 00:00:00
5251,8,177,2024-12-22 00:00:00
5251,6,43,2024-09-30 00:00:00
5251,5,75,2024-11-07 00:00:00
5252,7,146,2024-12-16 00:00:00
5252,4,168,2024-11-01 00:00:00
5253,2,1,2024-10-24 00:00:00
5253,6,112,2024-11-16 00:00:00
5254,4,47,2024-07-20 00:00:00
5254,6,7,2024-11-23 00:00:00
5254,7,33,2024-11-05 00:00:00
5254,1,30,2024-12-22 00:00:00
5254,8,141,2024-10-02 00:00:00
5255,3,93,2024-12-10 00:00:00
5255,7,185,2024-11-18 00:00:00
5255,1,98,2024-12-30 00:00:00
5255,4,100,2024-12-19 00:00:00
5255,6,185,2024-09-06 00:00:00
5256,2,61,2024-11-13 00:00:00
5256,5,55,2024-12-05 00:00:00
5256,3,190,2024-12-24 00:00:00
5256,7,80,2024-11-27 00:00:00
5257,7,84,2024-11-23 00:00:00
5257,2,12,2024-12-19 00:00:00
5257,5,197,2024-09-25 00:00:00
5258,2,73,2024-12-07 00:00:00
5258,5,141,2024-12-02 00:00:00
5259,1,84,2024-06-05 00:00:00
5260,4,53,2024-12-26 00:00:00
5260,5,27,2024-11-25 00:00:00
5260,2,169,2024-09-29 00:00:00
5260,3,25,2024-12-12 00:00:00
5261,8,175,2024-12-07 00:00:00
5261,6,55,2024-12-05 00:00:00
5262,6,26,2024-11-23 00:00:00
5262,4,196,2024-11-03 00:00:00
5262,2,88,2024-08-08 00:00:00
5263,6,158,2024-11-01 00:00:00
5263,5,173,2024-12-12 00:00:00
5263,2,122,2024-10-24 00:00:00
5264,4,73,2024-10-20 00:00:00
5264,2,33,2024-09-19 00:00:00
5264,8,185,2024-11-06 00:00:00
5265,4,177,2024-06-16 00:00:00
5265,6,133,2024-10-26 00:00:00
5266,7,163,2024-12-24 00:00:00
5266,6,47,2024-11-14 00:00:00
5267,7,32,2024-11-02 00:00:00
5267,6,141,2024-12-25 00:00:00
5267,5,35,2024-10-24 00:00:00
5268,1,151,2024-12-23 00:00:00
5268,6,147,2024-11-10 00:00:00
5268,3,187,2024-11-11 00:00:00
5269,4,149,2024-12-22 00:00:00
5269,3,58,2024-11-14 00:00:00
5269,7,32,2024-12-29 00:00:00
5270,5,44,2024-09-25 00:00:00
5270,1,116,2024-10-15 00:00:00
5270,3,189,2024-12-13 00:00:00
5270,4,64,2024-11-28 00:00:00
5271,1,152,2024-12-20 00:00:00
5271,5,68,2024-09-18 00:00:00
5271,3,92,2024-12-05 00:00:00
5272,5,73,2024-10-30 00:00:00
5272,4,15,2024-11-24 00:00:00
5273,8,55,2024-09-28 00:00:00
5273,2,174,2024-10-14 00:00:00
5273,3,187,2024-12-19 00:00:00
5274,1,72,2024-12-08 00:00:00
5275,1,83,2024-12-28 00:00:00
5276,1,13,2024-11-13 00:00:00
5276,7,82,2024-12-29 00:00:00
5276,4,19,2024-11-09 00:00:00
5277,4,117,2024-10-31 00:00:00
5277,5,70,2024-10-23 00:00:00
5277,8,148,2024-09-06 00:00:00
5277,6,23,2024-07-20 00:00:00
5278,7,35,2024-09-22 00:00:00
5278,8,150,2024-12-25 00:00:00
5279,5,117,2024-12-27 00:00:00
5279,4,11,2024-12-25 00:00:00
5280,6,21,2024-08-03 00:00:00
5280,1,25,2024-11-21 00:00:00
5280,3,193,2024-09-05 00:00:00
5281,8,81,2024-11-14 00:00:00
5281,1,114,2024-11-24 00:00:00
5282,3,126,2024-08-26 00:00:00
5282,2,155,2024-11-20 00:00:00
5283,1,195,2024-10-31 00:00:00
5283,7,140,2024-12-18 00:00:00
5283,3,160,2024-08-12 00:00:00
5283,5,91,2024-10-05 00:00:00
5284,4,22,2024-09-22 00:00:00
5284,8,119,2024-10-04 00:00:00
5284,2,64,2024-10-05 00:00:00
5284,1,48,2024-11-01 00:00:00
5284,3,193,2024-12-28 00:00:00
5285,6,25,2024-11-05 00:00:00
5285,3,35,2024-10-08 00:00:00
5286,7,81,2024-10-07 00:00:00
5286,8,52,2024-10-23 00:00:00
5286,2,17,2024-12-25 00:00:00
5287,7,103,2024-10-03 00:00:00
5287,8,87,2024-10-24 00:00:00
5287,2,99,2024-09-01 00:00:00
5288,2,174,2024-11-18 00:00:00
5288,1,167,2024-09-02 00:00:00
5288,7,67,2024-11-18 00:00:00
5288,8,33,2024-12-02 00:00:00
5289,6,156,2024-10-24 00:00:00
5289,5,144,2024-11-04 00:00:00
5289,8,172,2024-12-13 00:00:00
5290,2,153,2024-10-17 00:00:00
5290,4,120,2024-07-14 00:00:00
5290,6,65,2024-09-18 00:00:00
5291,2,141,2024-08-23 00:00:00
5291,4,189,2024-09-01 00:00:00
5292,4,152,2024-08-04 00:00:00
5292,7,8,2024-11-12 00:00:00
5292,2,117,2024-12-22 00:00:00
5293,3,126,2024-06-28 00:00:00
5293,8,197,2024-11-25 00:00:00
5293,4,92,2024-12-26 00:00:00
5294,8,100,2024-11-28 00:00:00
5294,2,131,2024-08-09 00:00:00
5295,7,120,2024-12-19 00:00:00
5296,6,32,2024-11-29 00:00:00
5296,4,85,2024-12-16 00:00:00
5297,5,10,2024-12-15 00:00:00
5297,8,116,2024-07-21 00:00:00
5298,6,147,2024-11-15 00:00:00
5298,5,149,2024-08-31 00:00:00
5299,6,145,2024-12-30 00:00:00
5299,5,192,2024-10-13 00:00:00
5299,2,20,2024-09-18 00:00:00
5299,3,199,2024-11-15 00:00:00
5299,7,65,2024-12-21 00:00:00
5300,6,72,2024-11-07 00:00:00
5301,2,49,2024-07-04 00:00:00
5301,7,46,2024-11-25 00:00:00
5302,2,31,2024-10-28 00:00:00
5302,6,190,2024-12-13 00:00:00
5302,4,76,2024-11-03 00:00:00
5303,1,40,2024-07-25 00:00:00
5304,1,159,2024-11-14 00:00:00
5304,8,55,2024-12-02 00:00:00
5304,4,74,2024-05-29 00:00:00
5305,6,100,2024-12-10 00:00:00
5305,7,163,2024-11-29 00:00:00
5306,5,58,2024-11-04 00:00:00
5306,3,119,2024-12-30 00:00:00
5307,2,131,2024-10-19 00:00:00
5307,5,110,2024-10-25 00:00:00
5307,6,24,2024-12-25 00:00:00
5308,7,31,2024-12-31 00:00:00
5309,4,104,2024-10-31 00:00:00
5309,8,85,2024-11-15 00:00:00
5309,1,65,2024-12-28 00:00:00
5309,2,69,2024-12-25 00:00:00
5310,8,200,2024-12-13 00:00:00
5310,1,104,2024-11-20 00:00:00
5310,5,68,2024-12-11 00:00:00
5311,5,136,2024-12-27 00:00:00
5311,7,61,2024-12-18 00:00:00
5311,3,59,2024-07-30 00:00:00
5312,2,98,2024-09-20 00:00:00
5313,8,179,2024-12-17 00:00:00
5313,5,65,2024-09-27 00:00:00
5313,7,122,2024-11-12 00:00:00
5314,3,58,2024-12-25 00:00:00
5314,5,50,2024-11-29 00:00:00
5314,6,76,2024-08-13 00:00:00
5315,1,79,2024-12-08 00:00:00
5315,5,72,2024-12-18 00:00:00
5315,4,104,2024-11-27 00:00:00
5315,2,121,2024-05-30 00:00:00
5316,4,71,2024-12-04 00:00:00
5316,5,155,2024-12-12 00:00:00
5316,2,189,2024-10-05 00:00:00
5317,3,200,2024-12-25 00:00:00
5317,8,83,2024-12-29 00:00:00
5317,2,107,2024-12-20 00:00:00
5318,2,193,2024-11-28 00:00:00
5318,6,197,2024-12-28 00:00:00
5319,2,137,2024-10-25 00:00:00
5319,1,122,2024-10-26 00:00:00
5319,3,28,2024-11-15 00:00:00
5320,4,127,2024-06-16 00:00:00
5320,5,104,2024-11-28 00:00:00
5321,3,123,2024-10-13 00:00:00
5321,5,76,2024-12-20 00:00:00
5321,8,106,2024-11-26 00:00:00
5321,4,65,2024-09-18 00:00:00
5322,2,123,2024-10-06 00:00:00
5323,6,60,2024-12-07 00:00:00
5323,5,197,2024-10-05 00:00:00
5323,1,126,2024-10-09 00:00:00
5323,3,100,2024-12-23 00:00:00
5324,1,118,2024-12-01 00:00:00
5324,5,133,2024-12-15 00:00:00
5325,1,109,2024-11-05 00:00:00
5325,2,14,2024-12-01 00:00:00
5325,7,152,2024-12-02 00:00:00
5326,7,182,2024-12-22 00:00:00
5326,3,68,2024-12-10 00:00:00
5326,5,177,2024-12-16 00:00:00
5326,1,106,2024-09-22 00:00:00
5327,7,114,2024-11-30 00:00:00
5327,3,24,2024-12-07 00:00:00
5327,6,180,2024-12-02 00:00:00
5327,1,98,2024-10-30 00:00:00
5327,2,130,2024-11-30 00:00:00
5328,5,24,2024-12-20 00:00:00
5328,2,19,2024-07-17 00:00:00
5328,1,126,2024-10-22 00:00:00
5328,6,163,2024-08-14 00:00:00
5329,7,95,2024-12-26 00:00:00
5329,6,44,2024-12-12 00:00:00
5329,1,146,2024-10-02 00:00:00
5329,5,43,2024-12-31 00:00:00
5330,1,52,2024-11-30 00:00:00
5330,5,103,2024-07-25 00:00:00
5330,2,162,2024-12-26 00:00:00
5331,5,93,2024-10-03 00:00:00
5331,2,57,2024-11-10 00:00:00
5331,6,151,2024-12-15 00:00:00
5331,3,96,2024-12-30 00:00:00
5331,8,10,2024-11-12 00:00:00
5332,1,53,2024-11-13 00:00:00
5332,3,12,2024-12-07 00:00:00
5332,7,141,2024-05-23 00:00:00
5332,6,181,2024-07-14 00:00:00
5333,5,84,2024-11-26 00:00:00
5333,2,106,2024-09-05 00:00:00
5333,3,20,2024-09-26 00:00:00
5333,8,135,2024-12-20 00:00:00
5334,6,197,2024-10-05 00:00:00
5334,1,89,2024-11-15 00:00:00
5335,7,181,2024-12-28 00:00:00
5336,5,85,2024-12-08 00:00:00
5336,2,19,2024-11-01 00:00:00
5337,2,28,2024-12-21 00:00:00
5337,6,197,2024-12-29 00:00:00
5337,4,11,2024-12-27 00:00:00
5338,7,151,2024-12-19 00:00:00
5339,4,165,2024-11-06 00:00:00
5339,5,89,2024-10-27 00:00:00
5339,7,156,2024-12-06 00:00:00
5339,3,38,2024-11-05 00:00:00
5340,1,3,2024-12-17 00:00:00
5340,4,43,2024-09-25 00:00:00
5340,3,11,2024-11-30 00:00:00
5341,6,175,2024-12-23 00:00:00
5341,5,172,2024-07-24 00:00:00
5341,2,190,2024-03-10 00:00:00
5341,1,71,2024-11-17 00:00:00
5342,5,150,2024-10-25 00:00:00
5342,7,186,2024-10-10 00:00:00
5342,6,185,2024-10-03 00:00:00
5343,4,178,2024-12-01 00:00:00
5343,5,83,2024-10-26 00:00:00
5344,2,152,2024-10-02 00:00:00
5344,1,57,2024-11-22 00:00:00
5344,4,137,2024-09-06 00:00:00
5344,7,146,2024-12-24 00:00:00
5344,3,126,2024-11-20 00:00:00
5345,4,187,2024-10-30 00:00:00
5345,1,74,2024-07-14 00:00:00
5345,2,103,2024-12-04 00:00:00
5346,5,57,2024-11-15 00:00:00
5346,1,189,2024-08-15 00:00:00
5346,8,85,2024-12-13 00:00:00
5347,5,167,2024-12-15 00:00:00
5347,4,161,2024-09-13 00:00:00
5347,7,66,2024-11-19 00:00:00
5348,7,196,2023-10-13 00:00:00
5348,1,118,2024-12-22 00:00:00
5349,2,187,2024-06-23 00:00:00
5349,1,103,2024-11-15 00:00:00
5349,5,124,2024-12-16 00:00:00
5350,5,156,2024-10-26 00:00:00
5350,8,44,2024-12-18 00:00:00
5350,4,121,2024-09-27 00:00:00
5351,6,77,2024-11-29 00:00:00
5351,2,130,2024-12-18 00:00:00
5352,5,161,2024-12-04 00:00:00
5352,4,174,2024-06-24 00:00:00
5353,2,115,2024-12-15 00:00:00
5353,5,143,2024-09-06 00:00:00
5353,6,11,2024-08-25 00:00:00
5354,7,9,2024-11-13 00:00:00
5355,8,176,2024-12-24 00:00:00
5355,6,170,2024-12-18 00:00:00
5355,2,68,2024-11-25 00:00:00
5355,1,84,2024-12-07 00:00:00
5356,2,8,2024-11-05 00:00:00
5356,4,138,2024-09-09 00:00:00
5356,5,50,2024-12-19 00:00:00
5356,6,82,2024-09-25 00:00:00
5357,7,68,2024-12-29 00:00:00
5357,5,39,2024-11-27 00:00:00
5357,6,74,2024-12-13 00:00:00
5358,3,116,2024-12-16 00:00:00
5358,1,68,2024-10-17 00:00:00
5359,2,168,2024-12-08 00:00:00
5359,8,81,2024-10-21 00:00:00
5359,7,43,2024-12-22 00:00:00
5359,5,66,2024-09-11 00:00:00
5360,7,195,2024-12-30 00:00:00
5360,2,63,2024-09-04 00:00:00
5360,1,4,2024-12-06 00:00:00
5361,5,131,2024-12-01 00:00:00
5361,6,5,2024-09-28 00:00:00
5361,3,185,2024-12-12 00:00:00
5361,7,180,2024-12-06 00:00:00
5362,2,199,2024-12-22 00:00:00
5362,4,90,2024-10-24 00:00:00
5362,6,3,2024-11-12 00:00:00
5362,1,60,2024-10-16 00:00:00
5362,7,60,2024-11-24 00:00:00
5363,7,182,2024-07-23 00:00:00
5363,2,164,2024-12-07 00:00:00
5363,3,104,2024-12-27 00:00:00
5363,8,129,2024-08-27 00:00:00
5363,1,177,2024-12-10 00:00:00
5364,2,148,2024-12-12 00:00:00
5364,7,159,2024-12-24 00:00:00
5364,3,82,2024-12-03 00:00:00
5364,4,169,2024-12-20 00:00:00
5365,1,119,2024-12-15 00:00:00
5365,7,27,2024-12-26 00:00:00
5366,8,9,2024-12-28 00:00:00
5366,2,73,2024-06-03 00:00:00
5366,4,169,2024-11-07 00:00:00
5366,6,124,2024-12-19 00:00:00
5367,1,19,2024-10-29 00:00:00
5367,4,133,2024-12-21 00:00:00
5367,7,62,2024-10-13 00:00:00
5368,1,79,2024-12-01 00:00:00
5368,6,54,2024-12-13 00:00:00
5368,3,27,2024-06-14 00:00:00
5369,7,62,2024-12-18 00:00:00
5369,2,97,2024-10-09 00:00:00
5369,5,21,2024-11-10 00:00:00
5370,6,198,2024-11-23 00:00:00
5370,7,99,2024-12-10 00:00:00
5370,3,171,2024-10-12 00:00:00
5371,7,192,2024-05-20 00:00:00
5371,6,42,2024-10-16 00:00:00
5371,8,178,2024-11-11 00:00:00
5372,4,145,2024-04-30 00:00:00
5372,1,65,2024-12-17 00:00:00
5372,5,143,2024-12-11 00:00:00
5373,1,102,2024-11-30 00:00:00
5373,6,199,2024-11-11 00:00:00
5373,5,156,2024-09-30 00:00:00
5373,3,25,2024-12-17 00:00:00
5374,8,104,2024-12-21 00:00:00
5374,7,40,2024-12-04 00:00:00
5374,4,199,2024-07-17 00:00:00
5375,3,26,2024-10-24 00:00:00
5375,8,78,2024-11-12 00:00:00
5376,5,132,2024-12-01 00:00:00
5376,7,55,2024-11-18 00:00:00
5376,4,60,2024-08-13 00:00:00
5377,2,136,2024-12-06 00:00:00
5377,1,104,2024-11-12 00:00:00
5377,3,131,2024-08-20 00:00:00
5378,3,122,2024-09-30 00:00:00
5378,7,46,2024-06-05 00:00:00
5378,2,104,2024-12-07 00:00:00
5378,1,183,2024-12-17 00:00:00
5379,2,148,2024-08-28 00:00:00
5379,8,36,2024-12-10 00:00:00
5379,6,47,2024-12-14 00:00:00
5379,4,90,2024-12-31 00:00:00
5380,6,124,2024-08-21 00:00:00
5380,1,181,2024-12-03 00:00:00
5381,3,164,2024-11-12 00:00:00
5381,8,83,2024-11-21 00:00:00
5381,1,147,2024-12-02 00:00:00
5381,7,148,2024-11-04 00:00:00
5381,5,101,2024-09-19 00:00:00
5382,1,12,2024-12-10 00:00:00
5382,6,32,2024-09-25 00:00:00
5383,5,68,2024-11-03 00:00:00
5383,6,61,2024-10-18 00:00:00
5383,2,108,2024-11-29 00:00:00
5384,4,21,2024-09-30 00:00:00
5384,8,90,2024-12-11 00:00:00
5384,2,58,2024-09-25 00:00:00
5385,2,193,2024-12-22 00:00:00
5386,4,6,2024-12-20 00:00:00
5386,7,79,2024-12-31 00:00:00
5386,2,92,2024-12-24 00:00:00
5387,6,27,2024-12-31 00:00:00
5387,4,11,2024-09-29 00:00:00
5388,7,143,2024-09-11 00:00:00
5389,8,176,2024-10-05 00:00:00
5389,5,0,2024-11-01 00:00:00
5389,7,172,2024-08-18 00:00:00
5390,8,160,2024-10-30 00:00:00
5390,5,162,2024-12-04 00:00:00
5391,5,22,2024-12-26 00:00:00
5391,1,33,2024-12-11 00:00:00
5392,1,51,2024-12-07 00:00:00
5392,2,2,2024-12-19 00:00:00
5392,3,79,2024-12-07 00:00:00
5393,6,71,2024-04-10 00:00:00
5393,1,21,2024-12-02 00:00:00
5393,4,184,2024-08-04 00:00:00
5394,3,96,2024-09-11 00:00:00
5394,7,35,2024-10-31 00:00:00
5394,1,95,2024-12-20 00:00:00
5395,5,66,2024-10-07 00:00:00
5396,4,131,2024-10-07 00:00:00
5396,5,108,2024-12-06 00:00:00
5396,6,17,2024-12-05 00:00:00
5396,1,118,2024-11-21 00:00:00
5397,4,59,2024-12-03 00:00:00
5397,7,158,2024-12-31 00:00:00
5398,8,88,2024-12-05 00:00:00
5398,2,156,2024-12-30 00:00:00
5398,3,89,2024-12-20 00:00:00
5399,6,133,2024-06-19 00:00:00
5400,3,195,2024-08-27 00:00:00
5400,4,20,2024-12-19 00:00:00
5400,2,0,2024-06-17 00:00:00
5401,4,113,2024-09-12 00:00:00
5401,1,64,2024-11-18 00:00:00
5401,7,145,2024-12-05 00:00:00
5402,1,20,2024-11-29 00:00:00
5402,5,180,2024-11-21 00:00:00
5402,4,106,2024-12-09 00:00:00
5402,3,20,2024-11-30 00:00:00
5402,7,19,2024-12-25 00:00:00
5403,7,163,2024-07-18 00:00:00
5404,4,179,2024-10-08 00:00:00
5404,3,145,2024-11-21 00:00:00
5404,1,169,2024-11-01 00:00:00
5404,7,118,2024-12-24 00:00:00
5404,2,196,2024-11-24 00:00:00
5405,6,69,2024-12-26 00:00:00
5405,7,130,2024-12-01 00:00:00
5405,1,141,2024-11-29 00:00:00
5405,5,81,2024-10-24 00:00:00
5405,4,184,2024-12-20 00:00:00
5406,8,57,2024-11-12 00:00:00
5406,1,196,2024-08-21 00:00:00
5407,8,81,2024-12-26 00:00:00
5407,2,168,2024-11-09 00:00:00
5407,3,153,2024-07-05 00:00:00
5407,7,15,2024-11-28 00:00:00
5408,3,16,2024-12-29 00:00:00
5408,1,143,2024-10-27 00:00:00
5408,8,179,2024-09-09 00:00:00
5409,8,42,2024-12-05 00:00:00
5409,6,184,2024-12-30 00:00:00
5410,8,79,2024-09-24 00:00:00
5410,4,53,2024-12-18 00:00:00
5410,2,8,2024-10-16 00:00:00
5410,5,186,2024-08-23 00:00:00
5410,3,111,2024-12-02 00:00:00
5411,8,152,2024-12-01 00:00:00
5411,4,192,2024-11-30 00:00:00
5411,1,200,2024-11-19 00:00:00
5412,2,99,2024-12-04 00:00:00
5412,7,13,2024-09-16 00:00:00
5412,6,80,2024-11-19 00:00:00
5413,7,124,2024-12-19 00:00:00
5413,5,195,2024-11-11 00:00:00
5413,3,160,2024-12-30 00:00:00
5413,2,148,2024-10-14 00:00:00
5414,1,133,2024-12-26 00:00:00
5414,2,66,2024-03-29 00:00:00
5414,8,107,2024-12-14 00:00:00
5414,7,146,2024-09-29 00:00:00
5414,5,26,2024-11-05 00:00:00
5415,7,69,2024-12-30 00:00:00
5415,4,73,2024-12-15 00:00:00
5416,5,8,2024-12-24 00:00:00
5416,6,39,2024-07-07 00:00:00
5416,3,133,2024-12-19 00:00:00
5416,1,62,2024-12-03 00:00:00
5417,6,7,2024-11-19 00:00:00
5417,3,12,2024-09-22 00:00:00
5418,7,200,2024-12-04 00:00:00
5418,8,46,2024-11-22 00:00:00
5418,5,59,2024-08-25 00:00:00
5419,2,164,2024-12-31 00:00:00
5419,5,150,2024-11-30 00:00:00
5419,4,121,2024-12-21 00:00:00
5419,6,150,2024-10-26 00:00:00
5420,3,1,2024-10-29 00:00:00
5421,8,31,2024-12-18 00:00:00
5421,4,82,2024-11-26 00:00:00
5421,1,87,2024-11-18 00:00:00
5422,2,173,2024-12-12 00:00:00
5422,4,192,2024-12-04 00:00:00
5422,5,158,2024-09-09 00:00:00
5422,6,12,2024-11-23 00:00:00
5423,2,113,2024-12-19 00:00:00
5423,7,12,2024-11-03 00:00:00
5423,4,169,2024-07-22 00:00:00
5423,1,124,2024-10-11 00:00:00
5424,3,70,2024-12-13 00:00:00
5424,7,58,2024-12-25 00:00:00
5425,1,27,2024-12-17 00:00:00
5425,6,97,2024-12-22 00:00:00
5426,8,91,2024-11-19 00:00:00
5426,7,71,2024-12-06 00:00:00
5426,1,167,2024-12-17 00:00:00
5427,2,68,2024-12-20 00:00:00
5427,3,122,2024-12-31 00:00:00
5428,1,10,2024-12-24 00:00:00
5428,6,180,2024-12-04 00:00:00
5428,3,56,2024-10-27 00:00:00
5429,3,1,2024-08-09 00:00:00
5429,1,23,2024-11-27 00:00:00
5429,4,20,2024-11-07 00:00:00
5430,4,73,2024-11-28 00:00:00
5430,8,3,2024-12-23 00:00:00
5430,3,60,2024-12-30 00:00:00
5431,1,142,2024-11-20 00:00:00
5431,2,155,2024-10-08 00:00:00
5431,4,11,2024-09-24 00:00:00
