book_id,title,author_id,genre,price,publication_year,page_count,isbn
6911,Crimson Shadow,415,thriller,15.95,1984,562,4625210426923
6912,Frozen Ghost,1802,romance,32.48,2016,444,7984476692240
6913,The Frozen Heir,586,thriller,35.55,2016,331,6359787194299
6914,The Forgotten Throne,576,thriller,24.07,2022,167,6201315320197
6915,Fading Dream,467,romance,28.98,1980,637,095-1-703-17849-5
6916,Empire of Mountains,1320,history,17.44,2019,222,3856317194113
6917,Broken Winter,364,scifi,39.57,2022,225,9166013904870
6918,Golden Throne,1029,cooking,22.28,2002,857,5756174251789
6919,Dream of Empires,734,thriller,34.81,1995,587,1724128446697
6920,Empire of Ghosts,1981,thriller,27.28,1998,714,852-5-354-94106-5
6921,The Last Ember,946,travel,13.6,1997,675,3083827478878
6922,The Frozen Daughter,946,thriller,43.05,2008,,1299767265350
6923,Golden River,946,cooking,21.24,1985,,3596593355193
6924,The Pale Ocean,1782,cooking,32.18,1997,455,659-7-190-45798-6
6925,Ocean of Dreams,946,thriller,21.16,2022,528,532-5-701-74742-9
6926,Pale Ghost,1986,children,42.02,1982,517,4494494612275
6927,Fading Mirror,849,cooking,46.6,2014,546,0856759079834
6928,The Buried Path,946,thriller,9.96,2004,131,1786517105465
6929,Distant Daughter,1226,thriller,31.12,2019,,389-0-021-23487-6
6930,Quiet Garden,327,thriller,15.27,1989,410,6985839035864
6931,River of Mountains,1711,poetry,25.62,2006,266,413-8-984-68158-1
6932,Sudden Dream,946,reference,39.48,2002,867,9433549842769
6933,The Crimson Heir,112,self-help,44.7,2019,858,2861625094913
6934,Quiet Spark,157,fiction,16.95,2022,142,3006772005846
6935,Garden of Whispers,649,romance,25.77,1983,667,124-2-353-50037-3
6936,The Hidden Spark,1132,thriller,22.75,1993,255,5280132510259
6937,City of Mountains,981,poetry,37.18,2013,435,6041421384131
6938,Throne of Mountains,637,thriller,28.13,2000,700,996-6-348-49093-6
6939,The Silent Machine,1905,thriller,12.49,1980,839,5286786762442
6940,Empire of Hunters,524,self-help,15.9,1999,705,363-3-493-90914-7
6941,Crimson Daughter,532,thriller,24.66,1988,681,668-6-354-40982-1
6942,City of Hunters,246,reference,10.84,2000,793,8942377126786
6943,Empire of Whispers,1619,science,13.78,2021,608,859-4-016-66998-5
6944,The Distant Ghost,1089,fiction,31.1,1994,127,396-2-592-88179-7
6945,Silence of Embers,946,thriller,12.19,1993,563,7274729231989
6946,Distant Ember,1808,self-help,17.17,1985,881,6631678399001
6947,Last Mountain,1381,fiction,49.49,2019,592,1616770977802
6948,Mirror of Citys,946,poetry,40.02,1981,204,893-5-548-63350-0
6949,The Crimson Shadow,1784,biography,12.33,2012,557,3341888924688
6950,The Crimson City,294,travel,22.88,1999,226,578-4-509-82187-2
6951,Crimson Archive,406,thriller,46.24,1990,106,2410930801529
6952,Sudden Machine,946,poetry,10.18,2011,856,9548854950442
6953,The Pale Guest,747,scifi,30.44,1985,,262-6-197-51077-3
6954,The Sudden Dream,1338,reference,16.54,1998,333,5967104422725
6955,The Pale Bone,1749,thriller,46.94,2018,559,6471175904520
6956,The Quiet Guest,574,biography,30.49,1993,347,9111930034687
6957,Silence of Citys,319,fiction,41.19,2009,260,9108235153840
6958,Buried Ember,171,thriller,42.98,1985,388,9987221652484
6959,Whisper of Sparks,1911,biography,26.73,2004,259,9602455705705
6960,The Distant Ember,1196,travel,28.31,1984,,4662999738330
6961,The Buried Archive,946,poetry,7.27,2008,,1820778712025
6962,The Frozen Daughter,697,thriller,23.98,2019,722,1248234402795
6963,The Frozen Whisper,791,thriller,25.14,1996,199,6969075315566
6964,Wolf of Archives,327,thriller,12.68,2006,782,982-1-015-58523-9
6965,The Silent Ember,506,children,24.7,1997,,6858501724073
6966,The Pale Mirror,946,self-help,39.73,1982,409,018-5-774-92753-5
6967,City of Rivers,389,cooking,7.56,2019,302,090-3-829-86908-7
6968,Last River,1160,thriller,20.89,2012,405,8211226125190
6969,Frozen Guest,809,thriller,27.14,2001,256,4175235674975
6970,Daughter of Citys,1411,romance,37.75,1986,,688-4-239-43840-3
6971,Golden Silence,782,cooking,34.5,2016,446,7425757984745
6972,Empire of Heirs,643,history,46.58,2020,499,7248165968745
6973,Pale Mountain,754,scifi,29.69,2023,626,497-7-827-16370-6
6974,Empire of Paths,956,fantasy,30.62,2007,440,0228882704153
6975,Hollow Archive,1282,thriller,29.49,1992,535,7333429775770
6976,The Silent Machine,946,thriller,9.57,2011,634,5928526025701
6977,The Quiet Daughter,177,reference,27.06,1986,362,565-3-760-97547-7
6978,Frozen Archive,1763,fiction,47.61,1982,243,551-4-976-96193-6
6979,Shadow of Paths,1958,thriller,8.43,1984,103,1480177904455
6980,The Distant Ember,946,thriller,26.69,2002,840,383-0-419-60170-4
6981,Shadow of Sparks,1962,thriller,28.03,2018,666,8250142466873
6982,Frozen Ocean,1130,scifi,48.2,1989,616,5703502721080
6983,Hunter of Citys,946,thriller,10.45,2018,774,812-9-222-04481-5
6984,Silent Wolf,286,thriller,44.25,2021,139,9844906607027
6985,Kingdom of Dreams,946,poetry,40.29,2018,429,179-1-017-59530-5
6986,The Quiet Archive,1663,travel,15.83,2021,881,734-2-387-31695-4
6987,Bone of Mountains,1528,history,39.75,1990,330,261-7-437-99732-3
6988,The Silent River,1691,scifi,46.01,1986,478,5618965684804
6989,Endless Ember,711,thriller,8.32,2003,788,4004065086970
6990,The Quiet Kingdom,1647,reference,34.56,1982,545,8170642071587
6991,Broken Ghost,1448,scifi,46.28,1998,871,877-6-775-60528-0
6992,The Buried River,308,self-help,37.42,2015,712,168-5-243-85565-2
6993,Throne of Paths,1698,thriller,35.31,2018,292,9901571029521
6994,Empire of Mirrors,758,cooking,16.42,2005,458,304-5-241-91637-3
6995,The Buried Kingdom,946,fiction,7.12,2011,239,9012201159199
6996,The Crimson Bone,946,thriller,23.15,1995,781,8586476199880
6997,Frozen Ocean,285,scifi,49.95,1982,367,8089990570351
6998,The Buried Guest,473,self-help,37.54,1980,898,654-4-088-79159-7
6999,Mountain of Citys,1281,romance,12.05,2004,761,0990723874936
7000,The Fading Archive,709,romance,16.83,2019,584,533-7-036-34595-2
7001,Forgotten City,946,thriller,17.7,1981,244,9526052353381
7002,Forgotten City,982,thriller,39.41,2008,800,9905054614014
7003,Buried Empire,250,thriller,39.65,1999,813,7678189769163
7004,Last Whisper,8,scifi,16.04,1986,785,485-7-035-87199-5
7005,Archive of Ghosts,1161,reference,26.06,2003,222,0844172923485
7006,Endless City,155,thriller,33.09,1994,219,6859755774294
7007,Ghost of Embers,1898,scifi,11.95,2017,224,7244833534154
7008,Hollow Archive,1250,travel,20.06,2019,293,506-4-293-84583-4
7009,Forgotten Whisper,1687,poetry,42.19,2016,89,3002155663690
7010,Ghost of Gardens,1715,fiction,28.99,2012,588,995-1-187-61700-9
7011,Broken Heir,946,thriller,14.3,1985,334,9130235272184
7012,The Golden Empire,1941,fantasy,15.81,1988,200,3950416831732
7013,Hidden Mountain,1076,thriller,8.95,2004,893,2321436291872
7014,City of Machines,682,biography,41.67,2012,191,363-5-797-73396-2
7015,Hollow Winter,826,thriller,39.63,2008,430,4340393636098
7016,Heir of Gardens,1961,reference,21.69,2015,525,9142121003727
7017,Ember of Bones,1274,thriller,38.84,2006,601,0388388571340
7018,Kingdom of Dreams,946,thriller,21.42,2020,864,7945988656190
7019,Sudden Archive,107,thriller,27.4,2001,678,2387406373817
7020,Wolf of Winters,322,thriller,40.63,2012,391,3256235790298
7021,The Silent Winter,1923,thriller,33.58,1990,,4507222594252
7022,The Buried Path,1657,thriller,19.78,2015,619,1409782366105
7023,Bone of Paths,223,reference,48.39,1991,784,0537361150148
7024,Pale City,1326,thriller,42.65,2010,357,3165290844002
7025,Ember of Wolfs,1537,poetry,47.07,1985,690,5165168107897
7026,Frozen Dream,1563,romance,17.46,1984,677,3302398469380
7027,The Forgotten River,946,reference,47.03,1982,640,3942101294484
7028,Pale Mountain,1540,reference,13.61,2022,237,785-2-168-71953-9
7029,The Sudden Throne,435,fantasy,20.1,2015,234,2013115350500
7030,Frozen Path,946,science,44.88,1981,637,5898038726212
7031,Heir of Heirs,715,thriller,10.87,2002,116,922-2-982-47176-5
7032,The Hollow Whisper,599,fantasy,23.58,1982,373,5380733707187
7033,Heir of Dreams,68,self-help,45.5,1981,226,5584397739079
7034,Golden Ghost,1856,thriller,37.07,1991,613,1056158079211
7035,Frozen Empire,946,scifi,15.43,2014,398,4426659249385
7036,Silence of Kingdoms,946,mystery,39.13,2008,380,8153935244528
7037,Sudden Empire,470,thriller,23.39,1986,536,866-3-224-09378-2
7038,Forgotten Mountain,1438,poetry,14.31,2020,776,8564944770723
7039,Machine of Heirs,368,fantasy,30.26,2002,798,831-2-499-50771-6
7040,The Forgotten Mirror,946,thriller,47.21,2003,441,6877429122194
7041,Empire of Guests,1741,thriller,21.08,1998,862,886-7-866-64080-5
7042,Throne of Shadows,946,thriller,48.42,1995,254,1353720120640
7043,Crimson Wolf,1885,thriller,7.84,1982,682,010-2-840-17749-7
7044,The Distant Spark,1171,thriller,39.01,1980,772,5486664779971
7045,The Distant Garden,49,self-help,21.79,2007,296,1626322565178
7046,Quiet Daughter,75,science,23.46,1999,394,2347574095172
7047,Hidden River,1825,science,7.63,1987,636,6445252056917
7048,Daughter of Wolfs,1036,poetry,12.62,1997,710,8343630603713
7049,The Quiet Machine,642,self-help,47.59,1999,124,0464855844822
7050,Path of Heirs,946,thriller,38.61,2021,773,9116501476678
7051,The Hidden Whisper,1441,children,21.38,1981,720,989-8-397-95610-3
7052,Golden River,397,thriller,19.58,1981,153,4196454581639
7053,Hollow Machine,360,thriller,24.92,1997,136,325-7-189-40312-7
7054,Hidden Winter,1310,history,42.98,1980,842,3856662928142
7055,The Quiet Garden,530,reference,20.91,2003,234,9047549122846
7056,Sudden Whisper,226,poetry,39.05,1990,180,245-4-486-25993-5
7057,Distant Path,1289,travel,46.63,2008,256,5251959454998
7058,Broken Mountain,946,poetry,29.29,2009,,3090977890031
7059,Ocean of Hunters,216,travel,28.71,2019,289,9707204964690
7060,Guest of Mountains,1051,thriller,9.01,2000,804,4881984197659
7061,Forgotten City,1979,biography,22.61,2010,773,4242640876133
7062,City of Archives,1381,poetry,26.04,1985,173,224-3-989-21144-1
7063,Spark of Gardens,673,scifi,43.91,2012,849,134-9-304-52620-4
7064,Winter of Wolfs,1611,science,22.81,1988,558,4226979206154
7065,Golden Shadow,872,thriller,15.34,1993,440,5703564973262
7066,The Silent Mountain,1927,thriller,6.7,2005,590,031-5-138-59111-3
7067,The Endless Dream,1427,biography,5.53,1988,114,4812466791277
7068,The Hidden Silence,946,biography,32.47,2022,,244-2-833-34288-1
7069,The Pale Archive,1757,thriller,46.09,1998,194,570-6-430-14100-6
7070,Hidden City,946,thriller,33.97,1990,398,457-5-958-92455-4
7071,Quiet Guest,1901,reference,39.23,2014,292,480-8-071-79624-9
7072,Last Silence,1369,history,27.83,2014,736,9404090510928
7073,Buried Bone,1000,history,5.45,1984,739,676-2-451-17547-4
7074,Silent Silence,1754,history,20.62,2017,488,7300731362569
7075,Kingdom of Gardens,1099,mystery,18.38,2010,693,0245549978453
7076,The Frozen Archive,949,thriller,32.52,1981,631,496-1-255-36480-8
7077,The Fading Ember,175,romance,33.38,1997,434,6431056558679
7078,The Quiet Archive,467,science,30.96,2010,383,9091616676686
7079,The Hidden Ocean,145,mystery,12.92,2022,416,224-1-927-00384-2
7080,Throne of Bones,877,poetry,39.34,2009,136,311-3-426-73385-4
7081,Pale Dream,746,thriller,40.71,1984,380,0881398173697
7082,The Silent Empire,1069,fiction,17.57,2015,368,0351541883920
7083,The Forgotten Bone,1421,thriller,26.59,1989,749,190-7-861-63588-4
7084,Ember of Shadows,1382,poetry,46.68,2015,775,887-0-000-71295-0
7085,Hidden City,760,thriller,43.92,1994,,3246366713426
7086,The Buried Mirror,1787,thriller,14.93,1999,597,2956711206235
7087,The Golden Ocean,546,mystery,19.89,1994,288,1328863742230
7088,Bone of Bones,1565,poetry,25.69,2023,255,8546697081245
7089,Ember of Shadows,1247,thriller,19.92,1986,461,2243265465202
7090,City of Hunters,765,thriller,5.18,2004,393,967-6-172-71807-2
7091,The Distant Archive,1472,thriller,24.08,2005,346,912-1-433-18208-2
7092,Hidden Wolf,1347,fiction,37.15,2000,250,8998982888845
7093,Pale City,452,thriller,43.61,2015,264,9285008722568
7094,The Quiet Kingdom,447,mystery,40.41,2000,488,773-2-029-19270-2
7095,Sudden Mountain,125,scifi,22.6,2010,,5818844857683
7096,Golden Ocean,1238,scifi,23.59,1991,755,6067840250496
7097,Endless Wolf,1958,poetry,17.9,1985,640,4985986408982
7098,Empire of Thrones,1430,thriller,13.91,1982,542,200-8-270-86217-7
7099,Last Archive,1129,thriller,17.27,1992,673,464-6-272-54844-3
7100,Path of Hunters,946,fiction,10.14,2015,299,152-0-531-59727-3
7101,Fading Silence,946,reference,14.05,2009,428,243-1-880-35590-7
7102,The Fading Archive,402,thriller,38.36,2001,809,917-1-210-76074-5
7103,Buried Throne,613,thriller,9.76,1982,280,3409824856577
7104,The Silent Throne,946,cooking,23.89,2019,140,873-8-896-48142-3
7105,Sudden Whisper,1510,fantasy,44.71,1989,105,770-3-907-60725-2
7106,Ember of Ghosts,218,thriller,17.47,1987,183,0443430161733
7107,The Quiet River,946,thriller,23.15,1990,885,968-1-509-11438-4
7108,Endless Dream,946,romance,35.63,1990,844,1077660555214
7109,The Golden Bone,745,thriller,30.36,1987,229,009-5-660-37134-5
7110,Golden Daughter,1583,biography,9.94,1982,341,9500383265922
7111,The Distant Ocean,264,travel,21.9,2024,754,130-8-782-99750-0
7112,Whisper of Kingdoms,946,thriller,33.98,1981,93,9427712106140
7113,Kingdom of Rivers,237,thriller,43.27,1980,200,3039799702177
7114,Hollow Kingdom,1605,self-help,39.1,2023,113,2733439371747
7115,Ember of Whispers,809,scifi,26.23,2013,789,9217119907481
7116,Dream of Sparks,1609,cooking,46.67,2024,894,7135517354791
7117,Spark of Mirrors,441,romance,46.31,1986,643,4778251875479
7118,Guest of Mirrors,1157,travel,6.76,2013,779,613-5-462-28478-5
7119,Endless Ocean,946,poetry,36.89,2001,140,3263559801751
7120,Empire of Heirs,946,poetry,46.14,2000,558,382-3-708-64812-2
7121,Endless City,946,romance,49.67,1993,746,870-5-142-05553-3
7122,Ocean of Archives,1223,thriller,32.77,2015,825,7416015424376
7123,Sudden Ember,1903,thriller,10.61,2010,349,2708242176516
7124,River of Dreams,1950,mystery,11.11,1982,308,7422012266022
7125,Mirror of Dreams,1723,travel,15.39,2005,330,831-4-214-38141-0
7126,The Buried Kingdom,322,thriller,5.99,2024,568,9417401338603
7127,Garden of Empires,903,poetry,19.69,2010,380,8899067736865
7128,The Silent Mirror,1335,science,40.27,1985,514,1207960862453
7129,Silence of Paths,946,science,49.32,1986,206,342-8-428-83697-9
7130,Spark of Embers,556,travel,36.7,2000,830,6739515524350
7131,Pale Mirror,946,thriller,44.43,2024,145,1095900732435
7132,The Pale Ghost,993,thriller,17.63,1988,397,9461042037526
7133,Pale Shadow,1917,science,42.83,2020,373,381-2-792-83903-3
7134,The Frozen Silence,488,thriller,24.73,2018,378,0340189193201
7135,The Quiet Throne,763,thriller,37.41,1987,485,830-7-555-62138-6
7136,The Silent Spark,1758,thriller,20.49,2009,716,8184643747178
7137,Garden of Winters,946,thriller,10.48,1986,850,8678768374964
7138,Golden Silence,863,romance,12.86,2019,575,6176399447607
7139,Distant Garden,946,children,8.23,2020,388,9995361197213
7140,Fading Spark,982,thriller,22.9,1984,827,4323590673999
7141,Shadow of Citys,1187,scifi,12.07,1984,676,965-5-399-91008-3
7142,Buried River,1897,thriller,23.61,2002,707,5052655707975
7143,The Frozen Shadow,643,thriller,46.74,1993,,858-3-561-63217-1
7144,Distant Ember,946,mystery,41.03,1981,408,964-8-078-06538-7
7145,Frozen Mirror,216,thriller,18.13,1984,84,2136991188339
7146,Buried Hunter,1874,romance,47.02,2008,,6884627045791
7147,Crimson Daughter,900,romance,9.17,2018,424,435-4-813-32652-2
7148,The Sudden Guest,70,scifi,33.22,2015,371,938-5-450-05038-8
7149,The Golden River,946,thriller,46.24,1993,377,9810123480848
7150,Frozen Garden,1018,biography,37.97,1982,,7604379526476
7151,Hunter of Hunters,1910,cooking,15.71,2010,336,898-5-819-27161-6
7152,The Crimson Ember,848,science,40.2,1990,706,3876264161232
7153,The Forgotten Whisper,946,self-help,41.08,2009,718,5822766849935
7154,River of Heirs,192,thriller,14.05,2015,389,6187956808365
7155,Frozen Throne,1586,thriller,33.84,1984,800,849-7-986-71286-3
7156,Wolf of Whispers,1227,thriller,30.48,1994,129,7594126410290
7157,Last Mountain,770,mystery,17.84,2007,365,4652502018266
7158,The Pale Bone,819,thriller,42.66,2019,361,6092049226822
7159,Hunter of Mirrors,644,biography,45.54,1985,569,4371764088931
7160,Path of Citys,319,biography,33.79,2008,175,9124186059899
7161,Silence of Thrones,1688,science,19.8,1993,718,1801668142757
7162,Ocean of Embers,582,poetry,19.41,2000,832,0422468567408
7163,Bone of Rivers,1898,thriller,17.81,1992,350,769-1-451-02211-6
7164,Silent Kingdom,151,thriller,10.2,2008,546,474-3-140-10589-7
7165,Silent Winter,446,thriller,42.86,2013,284,539-9-286-53711-6
7166,Broken Garden,1340,history,8.38,2009,245,201-9-801-15824-3
7167,Quiet Kingdom,651,reference,12.08,1980,549,381-6-427-26503-4
7168,Golden Hunter,774,scifi,46.36,2006,573,971-3-137-67050-2
7169,Ocean of Wolfs,1251,travel,37.93,1995,414,9215406325582
7170,Endless Wolf,983,poetry,5.48,2001,,7145062049514
7171,The Hollow Throne,938,cooking,41.72,1984,895,8067583479930
7172,Distant Spark,652,thriller,37.6,2008,677,5546615909921
7173,Ember of Wolfs,836,cooking,11.78,2006,138,8355410137278
7174,The Silent Wolf,476,thriller,47.33,2001,587,9545180293630
7175,The Quiet Throne,946,reference,9.82,2005,270,814-0-876-12216-5
7176,Quiet Throne,156,thriller,19.81,1981,,021-6-823-91259-6
7177,The Quiet Path,128,fantasy,14.91,1996,699,2429551415398
7178,Hollow City,946,thriller,23.92,1988,508,8916853519848
7179,The Sudden Kingdom,1095,thriller,25.91,2011,151,0374388928180
7180,Hidden Bone,99,scifi,46.56,1995,243,511-0-611-26725-1
7181,Throne of Oceans,178,poetry,13.8,1994,835,746-9-650-53196-4
7182,Distant Heir,1729,fiction,43.19,2021,568,1955442211452
7183,Ocean of Rivers,1241,travel,16.58,2008,127,218-0-470-80605-3
7184,The Silent Heir,1165,children,29.25,2007,115,582-7-601-19484-9
7185,Buried Archive,61,thriller,40.17,2024,850,966-1-925-86323-2
7186,Machine of Machines,124,poetry,42.63,2010,,500-7-903-19792-7
7187,Daughter of Archives,1587,fantasy,9.31,2018,482,8970733090584
7188,The Distant Kingdom,1809,history,22.53,1991,212,6008609357805
7189,The Last Shadow,1567,thriller,26.38,2008,448,5203467432306
7190,The Hollow Daughter,1431,thriller,37.46,1987,214,3563717865319
7191,The Forgotten Silence,1232,children,40.63,2002,515,9312834317179
7192,The Sudden Winter,401,thriller,6.63,2002,467,199-1-068-58300-9
7193,Bone of Wolfs,663,science,11.12,1997,865,8878799315160
7194,Spark of Mountains,687,children,16.75,1997,329,9447197311206
7195,The Frozen Path,953,children,35.96,1999,787,9183267751299
7196,Spark of Mountains,1107,thriller,10.92,2008,735,4170114410524
